id,name,wiki_url,drugbank_url
DB05840,AGI-1096,,https://go.drugbank.com/drugs/DB05840
DB05841,AI-128,,https://go.drugbank.com/drugs/DB05841
DB05842,AI-850,,https://go.drugbank.com/drugs/DB05842
DB05843,"trans NV-04",,https://go.drugbank.com/drugs/DB05843
DB05845,NV-07a,,https://go.drugbank.com/drugs/DB05845
DB05846,Mito-4509,,https://go.drugbank.com/drugs/DB05846
DB05848,"humanized SMART Anti-IL-12 Antibody",,https://go.drugbank.com/drugs/DB05848
DB05849,"NCX 950",,https://go.drugbank.com/drugs/DB05849
DB05851,"Biomed 101",,https://go.drugbank.com/drugs/DB05851
DB05852,"cryopreserved human liver cells",,https://go.drugbank.com/drugs/DB05852
DB05854,CLX-0921,,https://go.drugbank.com/drugs/DB05854
DB05855,Rivanicline,,https://go.drugbank.com/drugs/DB05855
DB05856,"CPD 923",,https://go.drugbank.com/drugs/DB05856
DB05857,Q-Derp1,,https://go.drugbank.com/drugs/DB05857
DB05858,BI-K0376,,https://go.drugbank.com/drugs/DB05858
DB05859,PI-166,,https://go.drugbank.com/drugs/DB05859
DB05860,"Peginterferon alfacon-1",,https://go.drugbank.com/drugs/DB05860
DB05861,Tasquinimod,,https://go.drugbank.com/drugs/DB05861
DB05863,TRX1,,https://go.drugbank.com/drugs/DB05863
DB05864,PPI-2458,,https://go.drugbank.com/drugs/DB05864
DB05865,VIT-100,,https://go.drugbank.com/drugs/DB05865
DB05866,ETC-1001,,https://go.drugbank.com/drugs/DB05866
DB05867,"99mTc-14 F7 Mab",,https://go.drugbank.com/drugs/DB05867
DB05868,Ciluprevir,,https://go.drugbank.com/drugs/DB05868
DB05869,"Ethyl pyruvate",,https://go.drugbank.com/drugs/DB05869
DB05870,"anti-alpha5Beta1-integrin antibody",,https://go.drugbank.com/drugs/DB05870
DB05871,UC-781,,https://go.drugbank.com/drugs/DB05871
DB05873,AVI-4020,,https://go.drugbank.com/drugs/DB05873
DB05874,"AEOL 10150",,https://go.drugbank.com/drugs/DB05874
DB05875,"Sar9, Met (O2)11-Substance P",,https://go.drugbank.com/drugs/DB05875
DB05879,AME-527,,https://go.drugbank.com/drugs/DB05879
DB05880,MBT-0312,,https://go.drugbank.com/drugs/DB05880
DB05881,"EHT 0202",,https://go.drugbank.com/drugs/DB05881
DB05882,"CHF 4227",,https://go.drugbank.com/drugs/DB05882
DB05883,ABX-PTH,,https://go.drugbank.com/drugs/DB05883
DB05884,HCV-086,,https://go.drugbank.com/drugs/DB05884
DB05885,Seletracetam,,https://go.drugbank.com/drugs/DB05885
DB05886,NV-18,,https://go.drugbank.com/drugs/DB05886
DB05887,TAFA-93,,https://go.drugbank.com/drugs/DB05887
DB05888,"MEM 1414",,https://go.drugbank.com/drugs/DB05888
DB05889,"Inotuzumab ozogamicin",,https://go.drugbank.com/drugs/DB05889
DB05890,Veglin,,https://go.drugbank.com/drugs/DB05890
DB05892,"RI 624",,https://go.drugbank.com/drugs/DB05892
DB05894,"GT 389-255",,https://go.drugbank.com/drugs/DB05894
DB05895,HGS-TR2J,,https://go.drugbank.com/drugs/DB05895
DB05896,Sirna-027,,https://go.drugbank.com/drugs/DB05896
DB05897,rhIGFBP-3,,https://go.drugbank.com/drugs/DB05897
DB05898,CERE-110,,https://go.drugbank.com/drugs/DB05898
DB05899,IT-101,,https://go.drugbank.com/drugs/DB05899
DB05903,KOS-1584,,https://go.drugbank.com/drugs/DB05903
DB05904,BLX-883,,https://go.drugbank.com/drugs/DB05904
DB05905,TD-2749,,https://go.drugbank.com/drugs/DB05905
DB05906,"CCR5 mAb",,https://go.drugbank.com/drugs/DB05906
DB05911,"RUS 3108",,https://go.drugbank.com/drugs/DB05911
DB05912,REN-850,,https://go.drugbank.com/drugs/DB05912
DB05913,OSI-930,,https://go.drugbank.com/drugs/DB05913
DB05915,MYO-029,,https://go.drugbank.com/drugs/DB05915
DB05916,CT-011,,https://go.drugbank.com/drugs/DB05916
DB05918,LS11,,https://go.drugbank.com/drugs/DB05918
DB05919,DDP-200,,https://go.drugbank.com/drugs/DB05919
DB05920,"RTA 744",,https://go.drugbank.com/drugs/DB05920
DB05924,NLX-P101,,https://go.drugbank.com/drugs/DB05924
DB05928,Dovitinib,,https://go.drugbank.com/drugs/DB05928
DB05929,GPI-0100,,https://go.drugbank.com/drugs/DB05929
DB05930,SB-559448,,https://go.drugbank.com/drugs/DB05930
DB05931,Pegdinetanib,,https://go.drugbank.com/drugs/DB05931
DB05932,Denibulin,,https://go.drugbank.com/drugs/DB05932
DB05934,CTCE-0214,,https://go.drugbank.com/drugs/DB05934
DB05936,CVT-6883,,https://go.drugbank.com/drugs/DB05936
DB05938,Edonerpic,,https://go.drugbank.com/drugs/DB05938
DB05939,MK-0354,,https://go.drugbank.com/drugs/DB05939
DB05941,Leronlimab,,https://go.drugbank.com/drugs/DB05941
DB05942,GI-5005,,https://go.drugbank.com/drugs/DB05942
DB05943,Resatorvid,,https://go.drugbank.com/drugs/DB05943
DB05944,Varlitinib,,https://go.drugbank.com/drugs/DB05944
DB05945,MDX-1303,,https://go.drugbank.com/drugs/DB05945
DB05950,Contulakin-G,,https://go.drugbank.com/drugs/DB05950
DB05956,EVT-101,,https://go.drugbank.com/drugs/DB05956
DB05959,ENMD-1198,,https://go.drugbank.com/drugs/DB05959
DB05961,PPL-100,,https://go.drugbank.com/drugs/DB05961
DB05964,Amitifadine,,https://go.drugbank.com/drugs/DB05964
DB05966,TAS-108,,https://go.drugbank.com/drugs/DB05966
DB05967,ANZ-100,,https://go.drugbank.com/drugs/DB05967
DB05968,PR-104,,https://go.drugbank.com/drugs/DB05968
DB05969,SNS-032,,https://go.drugbank.com/drugs/DB05969
DB05971,Archexin,,https://go.drugbank.com/drugs/DB05971
DB05973,"Inosine 5'-sulfate",,https://go.drugbank.com/drugs/DB05973
DB05974,Transcrocetinate,,https://go.drugbank.com/drugs/DB05974
DB05983,"Bardoxolone methyl",,https://go.drugbank.com/drugs/DB05983
DB05984,RAF-265,,https://go.drugbank.com/drugs/DB05984
DB05990,"Obeticholic acid",http://www.wikidata.org/entity/Q15708271,https://go.drugbank.com/drugs/DB05990
DB05992,Plinabulin,,https://go.drugbank.com/drugs/DB05992
DB05993,PRX-07034,,https://go.drugbank.com/drugs/DB05993
DB05996,"Glembatumumab vedotin",,https://go.drugbank.com/drugs/DB05996
DB06005,Adomiparin,,https://go.drugbank.com/drugs/DB06005
DB06011,AMG-222,,https://go.drugbank.com/drugs/DB06011
DB06013,Aldoxorubicin,,https://go.drugbank.com/drugs/DB06013
DB06014,Eteplirsen,http://www.wikidata.org/entity/Q5402585,https://go.drugbank.com/drugs/DB06014
DB06016,Cariprazine,http://www.wikidata.org/entity/Q2938837,https://go.drugbank.com/drugs/DB06016
DB06021,AV-412,,https://go.drugbank.com/drugs/DB06021
DB06022,GlycoPEG-GCSF,,https://go.drugbank.com/drugs/DB06022
DB06039,PA-1050040,,https://go.drugbank.com/drugs/DB06039
DB06040,Filanesib,,https://go.drugbank.com/drugs/DB06040
DB06042,ZEN-012,,https://go.drugbank.com/drugs/DB06042
DB06043,Olaratumab,http://www.wikidata.org/entity/Q7083108,https://go.drugbank.com/drugs/DB06043
DB06045,Trofinetide,,https://go.drugbank.com/drugs/DB06045
DB06049,"IPH 2101",,https://go.drugbank.com/drugs/DB06049
DB06050,TB-402,,https://go.drugbank.com/drugs/DB06050
DB06058,XTL-6865,,https://go.drugbank.com/drugs/DB06058
DB06061,AZD-8330,,https://go.drugbank.com/drugs/DB06061
DB06063,CAM-2029,,https://go.drugbank.com/drugs/DB06063
DB06064,KAI-1455,,https://go.drugbank.com/drugs/DB06064
DB06069,XMT-1001,,https://go.drugbank.com/drugs/DB06069
DB06070,SNX-5422,,https://go.drugbank.com/drugs/DB06070
DB06071,DTS-201,,https://go.drugbank.com/drugs/DB06071
DB06073,CTS-21166,,https://go.drugbank.com/drugs/DB06073
DB06075,Linsitinib,,https://go.drugbank.com/drugs/DB06075
DB06077,Lumateperone,,https://go.drugbank.com/drugs/DB06077
DB06080,ABT-869,,https://go.drugbank.com/drugs/DB06080
DB06081,Caplacizumab,,https://go.drugbank.com/drugs/DB06081
DB06082,PX-478,,https://go.drugbank.com/drugs/DB06082
DB06083,Tapinarof,,https://go.drugbank.com/drugs/DB06083
DB06087,"Friulimicin B",,https://go.drugbank.com/drugs/DB06087
DB06089,ICA-105665,,https://go.drugbank.com/drugs/DB06089
DB06090,Bradanicline,,https://go.drugbank.com/drugs/DB06090
DB06091,Evofosfamide,,https://go.drugbank.com/drugs/DB06091
DB06093,ABT-560,,https://go.drugbank.com/drugs/DB06093
DB06094,Apatorsen,,https://go.drugbank.com/drugs/DB06094
DB06096,NXN-188,,https://go.drugbank.com/drugs/DB06096
DB06097,GSK-923295,,https://go.drugbank.com/drugs/DB06097
DB06098,"PRLX 93936",,https://go.drugbank.com/drugs/DB06098
DB06101,IMC-1C11,,https://go.drugbank.com/drugs/DB06101
DB06103,VX-148,,https://go.drugbank.com/drugs/DB06103
DB06106,AIT-034,,https://go.drugbank.com/drugs/DB06106
DB06109,YKP-1358,,https://go.drugbank.com/drugs/DB06109
DB06111,AB192,,https://go.drugbank.com/drugs/DB06111
DB06112,"3,4-Methylenedioxy-N-isopropylamphetamine",,https://go.drugbank.com/drugs/DB06112
DB06116,Eldelumab,,https://go.drugbank.com/drugs/DB06116
DB06117,"1alpha,24S-Dihydroxyvitamin D2",,https://go.drugbank.com/drugs/DB06117
DB06119,Cenobamate,,https://go.drugbank.com/drugs/DB06119
DB06124,L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,,https://go.drugbank.com/drugs/DB06124
DB06127,Bisegliptin,,https://go.drugbank.com/drugs/DB06127
DB06129,SVV-001,,https://go.drugbank.com/drugs/DB06129
DB06130,FAV-201,,https://go.drugbank.com/drugs/DB06130
DB06133,Dimethylcurcumin,,https://go.drugbank.com/drugs/DB06133
DB06134,SNS-314,,https://go.drugbank.com/drugs/DB06134
DB06137,KX-01,,https://go.drugbank.com/drugs/DB06137
DB06138,IRL-1620,,https://go.drugbank.com/drugs/DB06138
DB06140,SUVN-502,,https://go.drugbank.com/drugs/DB06140
DB06144,Sertindole,,https://go.drugbank.com/drugs/DB06144
DB06145,Spiramycin,,https://go.drugbank.com/drugs/DB06145
DB06147,Sulfathiazole,,https://go.drugbank.com/drugs/DB06147
DB06148,Mianserin,,https://go.drugbank.com/drugs/DB06148
DB06149,Teicoplanin,,https://go.drugbank.com/drugs/DB06149
DB06150,Sulfadimethoxine,,https://go.drugbank.com/drugs/DB06150
DB06151,Acetylcysteine,http://www.wikidata.org/entity/Q375613,https://go.drugbank.com/drugs/DB06151
DB06152,Nylidrin,,https://go.drugbank.com/drugs/DB06152
DB06153,Pizotifen,,https://go.drugbank.com/drugs/DB06153
DB06154,"Pentaerythritol tetranitrate",,https://go.drugbank.com/drugs/DB06154
DB06155,Rimonabant,,https://go.drugbank.com/drugs/DB06155
DB06156,Tesofensine,,https://go.drugbank.com/drugs/DB06156
DB06157,Istaroxime,,https://go.drugbank.com/drugs/DB06157
DB06159,Rubitecan,,https://go.drugbank.com/drugs/DB06159
DB06160,Garenoxacin,,https://go.drugbank.com/drugs/DB06160
DB06161,Opebacan,,https://go.drugbank.com/drugs/DB06161
DB06162,Lumiliximab,,https://go.drugbank.com/drugs/DB06162
DB06163,Plevitrexed,,https://go.drugbank.com/drugs/DB06163
DB06166,Fosdevirine,,https://go.drugbank.com/drugs/DB06166
DB06168,Canakinumab,,https://go.drugbank.com/drugs/DB06168
DB06169,Indibulin,,https://go.drugbank.com/drugs/DB06169
DB06171,"Paclitaxel trevatide",,https://go.drugbank.com/drugs/DB06171
DB06174,Noscapine,,https://go.drugbank.com/drugs/DB06174
DB06176,Romidepsin,,https://go.drugbank.com/drugs/DB06176
DB06177,Glufosfamide,,https://go.drugbank.com/drugs/DB06177
DB06178,Talotrexin,,https://go.drugbank.com/drugs/DB06178
DB06179,Darinaparsin,,https://go.drugbank.com/drugs/DB06179
DB06180,TG1024,,https://go.drugbank.com/drugs/DB06180
DB06181,IMO-2055,,https://go.drugbank.com/drugs/DB06181
DB06182,Talabostat,,https://go.drugbank.com/drugs/DB06182
DB06184,AEG35156,,https://go.drugbank.com/drugs/DB06184
DB06185,Forodesine,,https://go.drugbank.com/drugs/DB06185
DB06186,Ipilimumab,http://www.wikidata.org/entity/Q2459042,https://go.drugbank.com/drugs/DB06186
DB06187,Valtorcitabine,,https://go.drugbank.com/drugs/DB06187
DB06188,Ispinesib,,https://go.drugbank.com/drugs/DB06188
DB06190,Solabegron,,https://go.drugbank.com/drugs/DB06190
DB06191,Zosuquidar,,https://go.drugbank.com/drugs/DB06191
DB06192,Nimotuzumab,,https://go.drugbank.com/drugs/DB06192
DB06193,Pixantrone,,https://go.drugbank.com/drugs/DB06193
DB06194,Elocalcitol,,https://go.drugbank.com/drugs/DB06194
DB06195,Seliciclib,,https://go.drugbank.com/drugs/DB06195
DB06196,Icatibant,,https://go.drugbank.com/drugs/DB06196
DB06197,Bimosiamose,,https://go.drugbank.com/drugs/DB06197
DB06198,Alovudine,,https://go.drugbank.com/drugs/DB06198
DB06199,Atrasentan,,https://go.drugbank.com/drugs/DB06199
DB06200,Tedisamil,,https://go.drugbank.com/drugs/DB06200
DB06201,Rufinamide,,https://go.drugbank.com/drugs/DB06201
DB06202,Lasofoxifene,,https://go.drugbank.com/drugs/DB06202
DB06203,Alogliptin,,https://go.drugbank.com/drugs/DB06203
DB06204,Tapentadol,http://www.wikidata.org/entity/Q414463,https://go.drugbank.com/drugs/DB06204
DB06205,"Hyaluronidase (human recombinant)",,https://go.drugbank.com/drugs/DB06205
DB06206,Sugammadex,,https://go.drugbank.com/drugs/DB06206
DB06207,Silodosin,,https://go.drugbank.com/drugs/DB06207
DB06209,Prasugrel,http://www.wikidata.org/entity/Q416232,https://go.drugbank.com/drugs/DB06209
DB06210,Eltrombopag,http://www.wikidata.org/entity/Q411588,https://go.drugbank.com/drugs/DB06210
DB06211,Doripenem,,https://go.drugbank.com/drugs/DB06211
DB06212,Tolvaptan,http://www.wikidata.org/entity/Q426132,https://go.drugbank.com/drugs/DB06212
DB06213,Regadenoson,,https://go.drugbank.com/drugs/DB06213
DB06215,Ferumoxytol,,https://go.drugbank.com/drugs/DB06215
DB06216,Asenapine,,https://go.drugbank.com/drugs/DB06216
DB06217,Vernakalant,,https://go.drugbank.com/drugs/DB06217
DB06218,Lacosamide,http://www.wikidata.org/entity/Q420077,https://go.drugbank.com/drugs/DB06218
DB06219,Dalbavancin,http://www.wikidata.org/entity/Q5210237,https://go.drugbank.com/drugs/DB06219
DB06224,Alicaforsen,,https://go.drugbank.com/drugs/DB06224
DB06225,HMR4011,,https://go.drugbank.com/drugs/DB06225
DB06226,Nelipepimut-S,,https://go.drugbank.com/drugs/DB06226
DB06228,Rivaroxaban,http://www.wikidata.org/entity/Q420262,https://go.drugbank.com/drugs/DB06228
DB06229,Ocaperidone,,https://go.drugbank.com/drugs/DB06229
DB06230,Nalmefene,,https://go.drugbank.com/drugs/DB06230
DB06231,Caldaret,,https://go.drugbank.com/drugs/DB06231
DB06233,Ridaforolimus,,https://go.drugbank.com/drugs/DB06233
DB06234,Maribavir,,https://go.drugbank.com/drugs/DB06234
DB06235,Vadimezan,,https://go.drugbank.com/drugs/DB06235
DB06236,Elvucitabine,,https://go.drugbank.com/drugs/DB06236
DB06237,Avanafil,,https://go.drugbank.com/drugs/DB06237
DB06239,"Tipapkinogene sovacivec",,https://go.drugbank.com/drugs/DB06239
DB06240,Tariquidar,,https://go.drugbank.com/drugs/DB06240
DB06241,Clenoliximab,,https://go.drugbank.com/drugs/DB06241
DB06243,Eflornithine,,https://go.drugbank.com/drugs/DB06243
DB06244,Trafermin,,https://go.drugbank.com/drugs/DB06244
DB06245,Lanoteplase,,https://go.drugbank.com/drugs/DB06245
DB06246,Exisulind,,https://go.drugbank.com/drugs/DB06246
DB06247,CX516,,https://go.drugbank.com/drugs/DB06247
DB06248,Amelubant,,https://go.drugbank.com/drugs/DB06248
DB06249,Arzoxifene,,https://go.drugbank.com/drugs/DB06249
DB06250,Fluasterone,,https://go.drugbank.com/drugs/DB06250
DB06251,Dersalazine,,https://go.drugbank.com/drugs/DB06251
DB06253,"Thioctic acid tromethamine",,https://go.drugbank.com/drugs/DB06253
DB06255,"Incadronic acid",,https://go.drugbank.com/drugs/DB06255
DB06256,rPSGL-Ig,,https://go.drugbank.com/drugs/DB06256
DB06257,HE-2200,,https://go.drugbank.com/drugs/DB06257
DB06258,Bimoclomol,,https://go.drugbank.com/drugs/DB06258
DB06260,Aviptadil,,https://go.drugbank.com/drugs/DB06260
DB06261,Hexaminolevulinate,,https://go.drugbank.com/drugs/DB06261
DB06262,Droxidopa,http://www.wikidata.org/entity/Q907853,https://go.drugbank.com/drugs/DB06262
DB06263,Amrubicin,,https://go.drugbank.com/drugs/DB06263
DB06264,Tolperisone,,https://go.drugbank.com/drugs/DB06264
DB06266,Lonidamine,,https://go.drugbank.com/drugs/DB06266
DB06267,Udenafil,,https://go.drugbank.com/drugs/DB06267
DB06268,Sitaxentan,,https://go.drugbank.com/drugs/DB06268
DB06270,MAHDL01,,https://go.drugbank.com/drugs/DB06270
DB06271,Sulodexide,,https://go.drugbank.com/drugs/DB06271
DB06272,Maxacalcitol,,https://go.drugbank.com/drugs/DB06272
DB06273,Tocilizumab,http://www.wikidata.org/entity/Q425154,https://go.drugbank.com/drugs/DB06273
DB06274,Alvimopan,,https://go.drugbank.com/drugs/DB06274
DB06276,Tanomastat,,https://go.drugbank.com/drugs/DB06276
DB06280,Senicapoc,,https://go.drugbank.com/drugs/DB06280
DB06281,Torcetrapib,,https://go.drugbank.com/drugs/DB06281
DB06282,Levocetirizine,,https://go.drugbank.com/drugs/DB06282
DB06283,Ziconotide,http://www.wikidata.org/entity/Q198473,https://go.drugbank.com/drugs/DB06283
DB06285,Teriparatide,http://www.wikidata.org/entity/Q411781,https://go.drugbank.com/drugs/DB06285
DB06287,Temsirolimus,http://www.wikidata.org/entity/Q7699074,https://go.drugbank.com/drugs/DB06287
DB06288,Amisulpride,,https://go.drugbank.com/drugs/DB06288
DB06290,Simeprevir,http://www.wikidata.org/entity/Q7517689,https://go.drugbank.com/drugs/DB06290
DB06292,Dapagliflozin,http://www.wikidata.org/entity/Q409898,https://go.drugbank.com/drugs/DB06292
DB06293,Pegnivacogin,,https://go.drugbank.com/drugs/DB06293
DB06294,Semuloparin,,https://go.drugbank.com/drugs/DB06294
DB06295,Pramiconazole,,https://go.drugbank.com/drugs/DB06295
DB06297,LX-2931,,https://go.drugbank.com/drugs/DB06297
DB06299,Hydronidone,,https://go.drugbank.com/drugs/DB06299
DB06302,Glesatinib,,https://go.drugbank.com/drugs/DB06302
DB06303,Otilimab,,https://go.drugbank.com/drugs/DB06303
DB06304,BIIB015,,https://go.drugbank.com/drugs/DB06304
DB06305,Sonepcizumab,,https://go.drugbank.com/drugs/DB06305
DB06306,Onalespib,,https://go.drugbank.com/drugs/DB06306
DB06307,Apoptone,,https://go.drugbank.com/drugs/DB06307
DB06309,Refametinib,,https://go.drugbank.com/drugs/DB06309
DB06310,Motavizumab,,https://go.drugbank.com/drugs/DB06310
DB06311,Darapladib,,https://go.drugbank.com/drugs/DB06311
DB06313,BNC105,,https://go.drugbank.com/drugs/DB06313
DB06314,SGX-523,,https://go.drugbank.com/drugs/DB06314
DB06317,Elotuzumab,,https://go.drugbank.com/drugs/DB06317
DB06318,AVE9633,,https://go.drugbank.com/drugs/DB06318
DB06321,R-348,,https://go.drugbank.com/drugs/DB06321
DB06322,Carotuximab,,https://go.drugbank.com/drugs/DB06322
DB06323,AZX-100,,https://go.drugbank.com/drugs/DB06323
DB06324,"XmAb 2513",,https://go.drugbank.com/drugs/DB06324
DB06325,Pegpleranib,,https://go.drugbank.com/drugs/DB06325
DB06326,Latiglutenase,,https://go.drugbank.com/drugs/DB06326
DB06328,Methoxyamine,,https://go.drugbank.com/drugs/DB06328
DB06331,4-O-Demethylpenclomedine,,https://go.drugbank.com/drugs/DB06331
DB06333,Trodusquemine,,https://go.drugbank.com/drugs/DB06333
DB06334,Tucidinostat,,https://go.drugbank.com/drugs/DB06334
DB06335,Saxagliptin,,https://go.drugbank.com/drugs/DB06335
DB06336,Elsiglutide,,https://go.drugbank.com/drugs/DB06336
DB06342,"Coltuximab ravtansine",,https://go.drugbank.com/drugs/DB06342
DB06343,Teprotumumab,,https://go.drugbank.com/drugs/DB06343
DB06345,AR-9281,,https://go.drugbank.com/drugs/DB06345
DB06346,Fiboflapon,,https://go.drugbank.com/drugs/DB06346
DB06347,Cenisertib,,https://go.drugbank.com/drugs/DB06347
DB06350,Elinogrel,,https://go.drugbank.com/drugs/DB06350
DB06354,Tezampanel,,https://go.drugbank.com/drugs/DB06354
DB06355,ACY001,,https://go.drugbank.com/drugs/DB06355
DB06356,TRC093,,https://go.drugbank.com/drugs/DB06356
DB06358,Iclaprim,,https://go.drugbank.com/drugs/DB06358
DB06360,Lucatumumab,,https://go.drugbank.com/drugs/DB06360
DB06361,"rsPSMA Vaccine",,https://go.drugbank.com/drugs/DB06361
DB06362,Becatecarin,,https://go.drugbank.com/drugs/DB06362
DB06364,XR5944,,https://go.drugbank.com/drugs/DB06364
DB06365,Sapacitabine,,https://go.drugbank.com/drugs/DB06365
DB06366,Pertuzumab,,https://go.drugbank.com/drugs/DB06366
DB06367,Relacatib,,https://go.drugbank.com/drugs/DB06367
DB06368,Alamifovir,,https://go.drugbank.com/drugs/DB06368
DB06370,Indisulam,,https://go.drugbank.com/drugs/DB06370
DB06371,Siplizumab,,https://go.drugbank.com/drugs/DB06371
DB06372,Rilonacept,,https://go.drugbank.com/drugs/DB06372
DB06374,Elacestrant,,https://go.drugbank.com/drugs/DB06374
DB06376,CHGN111,,https://go.drugbank.com/drugs/DB06376
DB06379,"Calcitonin gene-related peptide",,https://go.drugbank.com/drugs/DB06379
DB06393,Xaliproden,,https://go.drugbank.com/drugs/DB06393
DB06394,"Riferminogene pecaplasmid",,https://go.drugbank.com/drugs/DB06394
DB06395,Abafungin,,https://go.drugbank.com/drugs/DB06395
DB06397,Nicaraven,,https://go.drugbank.com/drugs/DB06397
DB06399,Atacicept,,https://go.drugbank.com/drugs/DB06399
DB06400,Vitespen,,https://go.drugbank.com/drugs/DB06400
DB06401,Bazedoxifene,,https://go.drugbank.com/drugs/DB06401
DB06402,Telavancin,http://www.wikidata.org/entity/Q7695658,https://go.drugbank.com/drugs/DB06402
DB06403,Ambrisentan,http://www.wikidata.org/entity/Q410789,https://go.drugbank.com/drugs/DB06403
DB06404,"Human C1-esterase inhibitor",,https://go.drugbank.com/drugs/DB06404
DB06405,Eprodisate,,https://go.drugbank.com/drugs/DB06405
DB06406,Idraparinux,,https://go.drugbank.com/drugs/DB06406
DB06408,Taribavirin,,https://go.drugbank.com/drugs/DB06408
DB06409,"Morphine glucuronide",,https://go.drugbank.com/drugs/DB06409
DB06410,Doxercalciferol,http://www.wikidata.org/entity/Q5303688,https://go.drugbank.com/drugs/DB06410
DB06412,Oxymetholone,http://www.wikidata.org/entity/Q420864,https://go.drugbank.com/drugs/DB06412
